what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1414395136156
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414395174859
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414395174875
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414395194406
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1414395270812
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1414395274906
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1414395296718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1414395307562
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1414395309671
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1414395310015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1414395334687
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1414395345000
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1414395348703
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1414395354671
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414395357578
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414395357671
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414395357703
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414395357718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414395399781
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414395411312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414395415562
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414395418359
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414395419015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414395426062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414395433937
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414395479875
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414396167953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414396173406
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414396177687
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414396179562
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1414396182359
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414396182375
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414396183687
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414396183796
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414396187562
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414396188109
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414396194750
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414396194765
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414396201937
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414396201953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414396204484
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414396205578
executed,command,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui.command.openTask",1414396205593
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1414396206750
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414396206765
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414396207656
