what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1413792190268
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1413792192643
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413792196987
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413792199284
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413792201175
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413792202456
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413792202456
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413792208909
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413792209018
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1413792209128
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413792211237
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413792211331
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1413792213628
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1413792214721
opened,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413792217206
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413792217253
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413792222596
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413792226909
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413792232065
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413792247425
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413792249659
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413792249706
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413792252253
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413792252253
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1413792253628
opened,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413792257800
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413792257831
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413792263096
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413792263096
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413792263159
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413792268315
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413792270471
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413792274643
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413792430721
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413792435487
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413793621706
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413794032440
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413794032456
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413794032565
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413795449534
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413795450690
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413795819456
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413795820143
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413795821487
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413795824018
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413795824175
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413795826018
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413795830940
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413795831096
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413796255815
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413796256925
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413796256925
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413796257081
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413796355846
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413796358643
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413796371206
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413796737565
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413796737909
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413796746628
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413796754721
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413796760143
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413796760143
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413796760362
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797155768
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413797159909
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413797159971
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413797162596
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1413797169721
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413797183612
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413797183706
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413797197753
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413797205456
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413797206987
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413797207753
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413797208800
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413797213675
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413797213675
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413797215675
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1413797231378
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1413797232175
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1413797232440
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797237471
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1413797246893
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797246893
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1413797246940
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797359190
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797366925
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797373206
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797373206
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797373284
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797375409
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797377034
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797379643
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797380300
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797382206
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797382268
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797431346
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413797433784
closed,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1413797433800
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1413797468612
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1413797468628
started,bundle,org.eclipse.mylyn.java.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.java.ui",1413797468800
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413797469971
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1413797470675
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1413797470675
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413797480159
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413797488034
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413797488034
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413797488753
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413797489096
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1413797489503
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413797492284
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413797507128
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797520175
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797520643
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797527753
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797527925
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413797530581
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797540331
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797546581
started,bundle,org.eclipse.mylyn.java.tasks,3.8.2.v20120916-1200,"org.eclipse.mylyn.java.tasks",1413797574659
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413797575378
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413797575471
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413797576893
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413797577112
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413797577893
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413797578034
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413797579300
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413797602112
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797603253
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1413797621690
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797621737
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1413797621753
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1413797662159
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797663034
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413797705300
