what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413786395453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413786396093
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413786404265
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413786428718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413786428734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413786429640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413786430125
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413786461015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413786478218
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1413786482234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413786482656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413786534156
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413786535031
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413786545093
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413786576171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413786577062
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413786580437
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413786581265
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1413786582125
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1413786582812
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1413786585062
started,bundle,org.eclipse.ui.navigator,3.4.2.M20100120-0800,"org.eclipse.ui.navigator",1413786601093
started,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1413786601093
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v2010012803,"org.eclipse.wst.jsdt.core",1413786601234
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1413786601265
started,bundle,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui",1413786601265
