what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400752250
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400758984
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400773765
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1414400775343
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400786375
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400799359
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414400800000
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400805031
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400808265
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400814812
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400819281
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1414400825750
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1414400842203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1414400851312
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1414400853203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1414400859265
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1414400860406
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400860406
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400861609
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1414400866812
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1414400869140
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400869578
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400874171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400881375
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400885843
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400929328
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400942109
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400942734
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1414400949343
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1414400958125
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1414400960828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400968625
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414400968750
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1414400971515
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1414400974734
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1414401006015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1414401010046
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1414401011500
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1414401012687
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1414401013640
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414401013687
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414401014265
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414401014437
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414401017906
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414401017921
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414401037718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414401037718
