what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402550015
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414402550031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402550187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402550921
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402550937
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402552625
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402552625
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402555921
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402556671
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402560390
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1414402607453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402607687
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402613625
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1414402616984
started,bundle,org.eclipse.mylyn.java.tasks,3.8.2.v20120916-1200,"org.eclipse.mylyn.java.tasks",1414402622281
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1414402629875
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1414402630453
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1414402631890
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402631906
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402632109
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402632265
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402633937
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402633968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402634062
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414402634062
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402635703
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1414402659500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402659734
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402661312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402661312
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402661437
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414402661453
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1414402662937
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402663140
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1414402665234
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402665906
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1414402674218
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1414402675921
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402681531
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1414402683250
opened,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402684750
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402684796
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1414402688125
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1414402688421
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402688937
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402690093
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414402690109
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402694656
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1414402726125
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1414402726125
started,bundle,org.eclipse.mylyn.java.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.java.ui",1414402726140
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1414402726796
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1414402726843
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1414402726875
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1414402738265
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1414402739703
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402740156
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402751203
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414402751218
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402765062
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1414402769578
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402772281
closed,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402776093
closed,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402776828
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402777796
closed,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402777796
opened,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402779015
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402779046
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402779890
closed,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402779890
closed,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402781031
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1414402782390
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1414402784656
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414402792171
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414402792265
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1414402793546
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402793687
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402803828
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1414402805015
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1414402810609
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1414402810656
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1414402810656
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1414402811078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402813937
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402871515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.export",1414402871531
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.export",1414402871531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402875359
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402918328
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1414402919984
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402923359
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402961500
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1414402966640
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1414402967109
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1414402968500
opened,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402980781
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1414402980828
